timestamp,unit_price
2019-12-04 07:00:00.0,122071.42857142857
2019-12-04 08:00:00.0,110559.21052631579
2019-12-04 09:00:00.0,122362.12121212122
2019-12-04 10:00:00.0,112783.94814814815
2019-12-04 11:00:00.0,124993.97590361445
2019-12-04 12:00:00.0,119162.79069767441
2019-12-04 13:00:00.0,111625.0
2019-12-04 14:00:00.0,0.0
2019-12-04 15:00:00.0,0.0
2019-12-04 16:00:00.0,0.0
2019-12-04 17:00:00.0,0.0
2019-12-04 18:00:00.0,0.0
2019-12-04 19:00:00.0,0.0
2019-12-04 20:00:00.0,0.0
2019-12-04 21:00:00.0,0.0
2019-12-04 22:00:00.0,0.0
2019-12-04 23:00:00.0,0.0
2019-12-05 00:00:00.0,0.0
2019-12-05 01:00:00.0,0.0
2019-12-05 02:00:00.0,0.0
2019-12-05 03:00:00.0,0.0
2019-12-05 04:00:00.0,0.0
2019-12-05 05:00:00.0,0.0
2019-12-05 06:00:00.0,0.0
2019-12-05 07:00:00.0,0.0
2019-12-05 08:00:00.0,0.0
2019-12-05 09:00:00.0,0.0
2019-12-05 10:00:00.0,0.0
2019-12-05 11:00:00.0,0.0
2019-12-05 12:00:00.0,0.0
2019-12-05 13:00:00.0,0.0
2019-12-05 14:00:00.0,0.0
2019-12-05 15:00:00.0,0.0
2019-12-05 16:00:00.0,0.0
2019-12-05 17:00:00.0,0.0
2019-12-05 18:00:00.0,119032.75355450237
2019-12-05 19:00:00.0,116013.81215469613
2019-12-05 20:00:00.0,113678.83211678833
2019-12-05 21:00:00.0,114285.71428571429
2019-12-05 22:00:00.0,120307.09876543209
2019-12-05 23:00:00.0,114397.13537117904
2019-12-06 00:00:00.0,113129.52380952382
2019-12-06 01:00:00.0,118596.13970588235
2019-12-06 02:00:00.0,113860.57258064517
2019-12-06 03:00:00.0,121226.37362637362
2019-12-06 04:00:00.0,123506.52112676056
2019-12-06 05:00:00.0,102897.70967741935
2019-12-06 06:00:00.0,120577.53296703297
2019-12-06 07:00:00.0,113822.21904761904
2019-12-06 08:00:00.0,114434.1052631579
2019-12-06 09:00:00.0,121588.58865248227
2019-12-06 10:00:00.0,120191.0977443609
2019-12-06 11:00:00.0,119661.9797979798
2019-12-06 12:00:00.0,119610.24390243902
2019-12-06 13:00:00.0,120289.50168350169
2019-12-06 14:00:00.0,123440.5701754386
2019-12-06 15:00:00.0,121441.72081218274
2019-12-06 16:00:00.0,119015.19035532995
2019-12-06 17:00:00.0,115827.62318840579
2019-12-06 18:00:00.0,120569.46302250803
2019-12-06 19:00:00.0,123536.29797979798
2019-12-06 20:00:00.0,126885.44034090909
2019-12-06 21:00:00.0,118811.86511627906
2019-12-06 22:00:00.0,119765.64552238806
2019-12-06 23:00:00.0,123019.30833333333
2019-12-07 00:00:00.0,115345.72670807454
2019-12-07 01:00:00.0,121307.45535714286
2019-12-07 02:00:00.0,119317.68548387097
2019-12-07 03:00:00.0,122072.54098360655
2019-12-07 04:00:00.0,120507.26704545454
2019-12-07 05:00:00.0,120353.3309859155
2019-12-07 06:00:00.0,119178.94423791821
2019-12-07 07:00:00.0,118255.41203703704
2019-12-07 08:00:00.0,124903.82524271845
2019-12-07 09:00:00.0,123395.37888198758
2019-12-07 10:00:00.0,119121.55457227139
2019-12-07 11:00:00.0,115834.33103448276
2019-12-07 12:00:00.0,118194.25656565657
2019-12-07 13:00:00.0,125111.1894977169
2019-12-07 14:00:00.0,115200.13931888544
2019-12-07 15:00:00.0,124593.54040404041
2019-12-07 16:00:00.0,117297.85093167702
2019-12-07 17:00:00.0,121818.1171875
2019-12-07 18:00:00.0,118827.02874743326
2019-12-07 19:00:00.0,120023.34153846154
2019-12-07 20:00:00.0,115939.22522522522
2019-12-07 21:00:00.0,120542.83018867925
2019-12-07 22:00:00.0,116737.62343096234
2019-12-07 23:00:00.0,121801.22972972973
2019-12-08 00:00:00.0,116196.78714859438
2019-12-08 01:00:00.0,124845.94252873563
2019-12-08 02:00:00.0,122147.72049689441
2019-12-08 03:00:00.0,124350.3937007874
2019-12-08 04:00:00.0,133838.29655172414
2019-12-08 05:00:00.0,128951.24255319149
2019-12-08 06:00:00.0,125631.23129251701
2019-12-08 07:00:00.0,118628.05284552845
2019-12-08 08:00:00.0,123556.63829787234
2019-12-08 09:00:00.0,117246.46091644205
2019-12-08 10:00:00.0,120892.7880952381
2019-12-08 11:00:00.0,122949.35264483627
2019-12-08 12:00:00.0,127829.85840707965
2019-12-08 13:00:00.0,123600.03628117914
2019-12-08 14:00:00.0,116529.32527881041
2019-12-08 15:00:00.0,115507.682
2019-12-08 16:00:00.0,122061.50541516245
2019-12-08 17:00:00.0,119156.41831683168
2019-12-08 18:00:00.0,120573.81136363637
2019-12-08 19:00:00.0,119717.49435028249
2019-12-08 20:00:00.0,117252.10469314079
2019-12-08 21:00:00.0,119195.52970297029
2019-12-08 22:00:00.0,116092.475
2019-12-08 23:00:00.0,123498.38666666667
2019-12-09 00:00:00.0,119344.64285714286
2019-12-09 01:00:00.0,117432.43243243243
2019-12-09 02:00:00.0,118655.02857142857
2019-12-09 03:00:00.0,118241.64444444445
2019-12-09 04:00:00.0,118002.77966101695
2019-12-09 05:00:00.0,132328.50877192983
2019-12-09 06:00:00.0,127250.49629629629
